1,0,0,26575.0,11433.0,0,door

2,0,0,46825.0,17383.0,0,door

3,1,10,13075.0,20133.0,0,door

4,2,10,19825.0,20133.0,0,door

5,5,10,33325.0,20133.0,0,door

6,6,10,40075.0,20133.0,0,door

7,3,10,13075.0,23333.0,0,door

8,4,10,19825.0,23333.0,0,door

9,7,10,33325.0,23333.0,0,door

10,8,10,40075.0,23333.0,0,door

11,9,10,44575.0,23333.0,0,door

